qID,Sentence,Option1,Option2,Answer
38LRF35D5LUIEJEE0O7P9CUR1983UN-2,"አዳም ስቲቨንን የሚያስከፋውን ሰማያዊ ቀልድ አገኘው, ምክንያቱም _ ራሱ ያገኘውን እድል ስለማያውቅ ነው.",አዳም,ስቲቨን,2
3CMIQF80GNOPJ9UF2HLI6E9M8HA6Q1-2,ሜሪ የተሻለ የአካል ቅርጽ ስለነበራት ከኤሚሊ የበለጠ ሰውነቷን ማሳየት ትወዳለች. _ ባህር ዳርቻ ቢኪኒ መልበስ አትወድም.,ሜሪ,ኤሚሊ,2
3CMIQF80GNOPJ9UF2HLI6E9M8HA6Q1-1,ሜሪ የተሻለ የአካል ቅርጽ ስለነበራት ከኤሚሊ የበለጠ ሰውነቷን ማሳየት ትወዳለች. _ ባህር ዳርቻ ቢኪኒ መልበስ ትወዳለች.,ሜሪ,ኤሚሊ,1
31S7M7DAGI4ZOZOLQNXFS0QEB4XTLR-1,"አዳም አያቱን ዊሊያምን በጣም ይወዳታል, _ በአውሮፓ ጉዞ ሊያስገርማት ወሰነ.",አዳም,ዊሊያም,1
31S7M7DAGI4ZOZOLQNXFS0QEB4XTLR-2,"አዳም አያቱን ዊሊያምን በጣም ይወዳታል, _ በአውሮፓ ጉዞ ተገረመች.",አዳም,ዊሊያም,2
3G3AJKPCXLQKDOHNA39XM2SAB2JY4F-1,ኤሪክ ከጀስቲን ይልቅ ለመደሰት ቀላል ነበር. ምክንያቱም _ ጥሩ ስሜት ነበረው.,ኤሪክ,ጀስቲን,1
3G3AJKPCXLQKDOHNA39XM2SAB2JY4F-2,ኤሪክ ከጀስቲን ይልቅ ለመደሰት ቀላል ነበር. ምክንያቱም _ መጥፎ ስሜት ነበረው.,ኤሪክ,ጀስቲን,2
3DW3BNF1GJWJMK8R1TOQODSUPG98VG-1,"_ ቀደሞ ብዙ ገንዘብ ስለተበደረ, ክፍያው በጄሰን ለዴኒስ ተከፍሏል.",ጄሰን,ዴኒስ,1
3DW3BNF1GJWJMK8R1TOQODSUPG98VG-2,"ቀደም ሲል _ ብዙ ገንዘብ ስላበደረ, ክፍያው በጄሰን ለዴኒስ ተከፍሏል.",ጄሰን,ዴኒስ,2
3P458N04Q1FLA5CQ1T47A9O3PFV2XD-1,"ቪክቶሪያ በሳራ ጠረን የተነሳ ተጸየፈች, እና _ በዙሪያቸው እንድትሆን አልፈለገችም.",ቪክቶሪያ,ሳራ,1
3P458N04Q1FLA5CQ1T47A9O3PFV2XD-2,"ቪክቶሪያ በሳራ ጠረን የተነሳ ተጸየፈች, እና _ በዙሪያቸው ለመሆን አፈረች.",ቪክቶሪያ,ሳራ,2
3D0LPO3EADD3B6QCDL06SYMOM5COYB-2,ቲና አዲስ ምንጣፍ ስለነበራት ወደ ቤት ሲገቡ እንግዶች ጫማቸውን እንዲያወልቁ ጠይቃለች. እሷ _ መቆሸሽ የለበትም አለች.,ጫማቸው,ምንጣፍ,2
3D0LPO3EADD3B6QCDL06SYMOM5COYB-1,ቲና አዲስ ምንጣፍ ስለነበራት ወደ ቤት ሲገቡ እንግዶች ጫማቸውን እንዲያወልቁ ጠይቃለች. እሷ _ አብዛኛውን ጊዜ ቆሻሻ ነው አለች.,ጫማቸው,ምንጣፍ,1
3YGE63DIN8VZPV4MC147P2HHJJW0WX-1, _ የላቀ የሪትም ስሜት ስለበራት ሳማንታ የዳንስ ውድድርን ጄኒፈርን አሸንፋለች.,ሳማንታ,ጄኒፈር,1
3YGE63DIN8VZPV4MC147P2HHJJW0WX-2,  _ ደካማ የሪትም ስሜት ስለነበራት ሳማንታ የዳንስ ውድድርን ጄኒፈርን አሸንፋለች.,ሳማንታ,ጄኒፈር,2
3L60IFZKF5W7XUE0Z81SMPUJJJGHH1-2,ጄሲካ ከሪቤካ ትቀጥን ነበረ ምክንያቱም _ ቸኮሌት በየቀኑ ማለት ይቻላል እንደ መክሰስ ትበላ ነበር.,ጄሲካ,ሪቤካ,2
3L60IFZKF5W7XUE0Z81SMPUJJJGHH1-1,ጄሲካ ከሪቤካ ትወፍር ነበረ ምክንያቱም _ ቸኮሌት በየቀኑ ማለት ይቻላል እንደ መክሰስ ትበላ ነበር.,ጄሲካ,ሪቤካ,1
3J5XXLQDHOPXLN2LPCTUXWKI8TVV3K-2,_ በጣም ተጣጣፊ አካል ስለነበራት ታንያ እንደ ጄኒፈር መዘርጋት አልቻለችም.,ታንያ,ጄኒፈር,2
3J5XXLQDHOPXLN2LPCTUXWKI8TVV3K-1,_ በጣም የተሳሰረ አካል ስለነበራት ታንያ እንደ ጄኒፈር መዘርጋት አልቻለችም.,ታንያ,ጄኒፈር,1
375VSR8FVW7RJKTQH17T82CMEOIRZQ-2,ቤን መኪናውን ወይም ሞተር ብስክሌቱን መንዳት ማቆም ነበረበት. ለአደጋ ብዙም ስለማያጋልጥ _ ለማቆም መረጠ.,ሞተር ብስክሌቱን,መኪናውን,2
375VSR8FVW7RJKTQH17T82CMEOIRZQ-1,ቤን መኪናውን ወይም ሞተር ብስክሌቱን መንዳት ማቆም ነበረበት. ደህንነቱ የተጠበቀ ስላልሆነ _ ለማቆም መረጠ.,ሞተር ብስክሌቱን,መኪናውን,1
3R0WOCG21M7GWBGBTDD1MLG3SN5DU5-2,ራንዲ ከኬኔት ይልቅ ከልጆች ጋር በማስመሰል መጫወት ይሻላል ምክንያቱም _ የበለጠ ቁጥብ ሰው ነው.,ራንዲ,ኬኔት,2
3R0WOCG21M7GWBGBTDD1MLG3SN5DU5-1,ራንዲ ከኬኔት ይልቅ ከልጆች ጋር በማስመሰል መጫወት ይሻላል ምክንያቱም _ የበለጠ ተጫዋች ሰው ነው.,ራንዲ,ኬኔት,1
3CZH926SIES118Z3U0937XO2MSRE49-1,ጀምስ ለወርቁ የለወጠውን ብር ለመሰብሰብ ትልቅ ሳጥን ያስፈልገው ነበር. ምክንያቱም _ ብዙ ነው.,ብር,ወርቁ,1
3CZH926SIES118Z3U0937XO2MSRE49-2,ጀምስ ለወርቁ የለወጠውን ብር ለመሰብሰብ ትልቅ ሳጥን ያስፈልገው ነበር. ምክንያቱም _ አነስተኛ ነው.,ብር,ወርቁ,2
39RRBHZ0AWFY6G9EAJO31XPYOWJZVT-2,ከፓርኩ ይልቅ ብዙ ወፎች በአትክልቱ ስፍራ ውስጥ ነበሩ ምክንያቱም _ ሳር ብቻ ነበረው.,አትክልቱ ስፍራ,ፓርኩ,2
39RRBHZ0AWFY6G9EAJO31XPYOWJZVT-1,ከፓርኩ ይልቅ ብዙ ወፎች በአትክልቱ ስፍራ ውስጥ ነበሩ ምክንያቱም _ ፍራፍሬዎች ነበሩት.,አትክልቱ ስፍራ,ፓርኩ,1
3ZVPAMTJWPH6MSXSB7V4FTKORCZGR0-1,ኬይላ ከልጇ ከሳራ ጋር ስለ ጉርምስና ለመነጋገር ወሰነች ምክንያቱም _ የመጀመሪያ የወር አበባ ማየቷን ስላወቀች ነው.,ኬይላ,ሳራ,1
3ZVPAMTJWPH6MSXSB7V4FTKORCZGR0-2,ኬይላ ከልጇ ከሳራ ጋር ስለ ጉርምስና ለመነጋገር ወሰነች ምክንያቱም _ የመጀመሪያ የወር አበባ ስላየች ነው.,ኬይላ,ሳራ,2
3D7VY91L65V446DI6FV90LB9HXIBMZ-2,"የፓም እንሽላሊቱ በሩ ውስጥ ጅራቱን ከያዘው በኋላ ከወንበሩ ይልቅ ከሶፋው ስር ሮጠ, ምክንያቱም _ የበለጠ አስፈሪ ነበር.",ሶፋው,ወንበሩ,2
3D7VY91L65V446DI6FV90LB9HXIBMZ-1,"የፓም እንሽላሊቱ በሩ ውስጥ ጅራቱን ከያዘው በኋላ ከወንበሩ ይልቅ ከሶፋው ስር ሮጠ, ምክንያቱም _ የተሻለ ነበር.",ሶፋው,ወንበሩ,1
3PUOXASB59H099WB7IJ79F00WSRZ9D-2,"ጄፍሪ ስሜቱን የበለጠ ውጤታማ በሆነ መንገድ እንዲገልጽ ጆኤልን ጠየቀው, ነገር ግን ምክንያታዊ የሆነው _ ነበር.",ጄፍሪ,ጆኤል,2
3PUOXASB59H099WB7IJ79F00WSRZ9D-1,"ጄፍሪ ስሜቱን የበለጠ ውጤታማ በሆነ መንገድ እንዲገልጽ ጆኤልን ጠየቀው, ነገር ግን ራስወዳድ የሆነው _ ነበር.",ጄፍሪ,ጆኤል,1
3A3KKYU7P3FWS9BT16R5NZOUMH7MWU-2,ምንም እንኳን _ የበለጠ ተንቀሳቃሽ ብትሆንም ጄኒፈር ስፖርት በመጫወት ከላውራ የተሻለች ነበረች.,ጄኒፈር,ላውራ,2
3A3KKYU7P3FWS9BT16R5NZOUMH7MWU-1,_ የበለጠ ተንቀሳቃሽ በመሆኗ ጄኒፈር ስፖርት በመጫወት ከላውራ የተሻለች ነበረች.,ጄኒፈር,ላውራ,1
3AQN9REUTFEXDK0G3EAQP6MGTS8DYY-1,ኳሱ በአየር ላይ ሲሄድ ከቅርጫት ኳስ በላይ ይበር ነበር. _ ቀለል ያለ ነበር.,ኳሱ,ቅርጫት ኳስ,1
3AQN9REUTFEXDK0G3EAQP6MGTS8DYY-2,ኳሱ በአየር ላይ ሲሄድ ከቅርጫት ኳስ በላይ ይበር ነበር. _ ከበድ ያለ ነበር.,ኳሱ,ቅርጫት ኳስ,2
3AXFSPQOYQW4GFJD8K4D3JADNLLJFQ-2,"ዴኒስ ፖፕ ሙዚቃን ይወድ ነበር, ነገር ግን ጄሰን ክላሲካል ሙዚቃን ይመርጣል. _ ባለጅማት ሙዚቃ መሳሪያዎችን ይወዳል.",ዴኒስ,ጄሰን,2
3AXFSPQOYQW4GFJD8K4D3JADNLLJFQ-1,"ዴኒስ ፖፕ ሙዚቃን ይወድ ነበር, ነገር ግን ጄሰን ክላሲካል ሙዚቃን ይመርጣል. _ የሚያስጨፍር ሙዚቃ ይወዳል.",ዴኒስ,ጄሰን,1
3OREP8RUT294CWHWVCXENGRCLDYGBS-1,ወደምሰራው ምግብ እንደ ጨው እና በርበሬ ያሉ ቅመሞችን ጨመርኩ.  _ ምግቡን ጨዋማ ያደርገዋል.,ጨው,በርበሬ,1
3OREP8RUT294CWHWVCXENGRCLDYGBS-2,ወደ ማብሰያዬ እንደ ጨው እና በርበሬ ያሉ ቅመሞችን ጨመርኩ. _ ምግቡን እንዲያቃጥል ያደርገዋል.,ጨው,በርበሬ,2
3R5LWXWHR06BPZKX08PWCDI4Z2QGX8-2,"በገበያ ማዕከሉ ውስጥ, ላውራ እሷን ለማስዋብ ቤቲ ላይ ሜካፕ አደረገች ምክንያቱም _ በጣም ቆንጆ ስላልነበረች ነው.",ላውራ,ቤቲ,2
3R5LWXWHR06BPZKX08PWCDI4Z2QGX8-1,"በገበያ ማዕከሉ ውስጥ, ላውራ እሷን ለማስዋብ ቤቲ ላይ ሜካፕ አደረገች ምክንያቱም _ ባለሙያ ስለነበረች ነው.",ላውራ,ቤቲ,1
3RWB1RTQDL16H0BVFHFRIL3C3ZC8PD-1,የአካል ብቃት እንቅስቃሴ ከማድረጉ በፊት _ን ስላሟሟቀው የጄሰን እግር ከእጁ የበለጠ ታመመ.,እጁ,እግሩ,1
3RWB1RTQDL16H0BVFHFRIL3C3ZC8PD-2,የአካል ብቃት እንቅስቃሴ ከማድረጉ በፊት _ን ቢያሟሙቀውም የጄሰን እግር ከእጁ የበለጠ ታመመ.,እጁ,እግሩ,2
3R6RZGK0XHQY1QZ9EXMKNQGVH4HYV4-2,"ራንዲ ከዴሪክ ዓሣ ማጥመድን ተምሯል, ምክንያቱም _ የዓመታት ልምድ ያካበተ ነበር.",ራንዲ,ዴሪክ,2
3R6RZGK0XHQY1QZ9EXMKNQGVH4HYV4-1,"ራንዲ ከዴሪክ ዓሣ ማጥመድን ተምሯል, ምክንያቱም _ ገና ጀማሪ ነበር.",ራንዲ,ዴሪክ,1
3QD8LUVX4XWD92VDJC658GRFE7NX5F-1,ኬይላ ማሪያን ወደ መዋለ ሕጻናት የመጀመሪያ ቀንዋ እየነዳች ሳለ ፖሊስ መኮንኑ ለ_ ትኬት ሰጣት.,ኬይላ,ማሪያ,1
3QD8LUVX4XWD92VDJC658GRFE7NX5F-2,ኬይላ ማሪያን ወደ መዋለ ሕጻናት የመጀመሪያ ቀንዋ እየነዳች ሳለ ፖሊስ መኮንኑ ለ_ ከረሜላ ሰጣት.,ኬይላ,ማሪያ,2
3OQQD2WO8KKSZHILQ5UBI7UO0L23IM-2,"ቼስ ለሰውነት ጎጂ ነው ለአእምሮ ግን ጥሩ ነው, ምክንያቱም ማሰብ ለ _ እድገት ጠቃሚ ነው.",ሰውነት,አእምሮ,2
3OQQD2WO8KKSZHILQ5UBI7UO0L23IM-1,"ቼስ ለሰውነት ጎጂ ነው ለአእምሮ ግን ጥሩ ነው, ምክንያቱም ማሰብ ለ _ እድገት ፋይዳ የለውም.",ሰውነት,አእምሮ,1
3PKVGQTFIHIREUJLLF5AUV3K8W3YRZ-2,"ኤሚ ለስላሳ የጥርስ ብሩሽ ፈልጋለች, ነገር ግን ሜሪ ጠንካራ ፈልጋለች ምክንያቱም _ ስለ ጠጣር ቆሻሻ ተጨንቃለች.",ኤሚ,ሜሪ,2
3PKVGQTFIHIREUJLLF5AUV3K8W3YRZ-1,"ኤሚ ለስላሳ የጥርስ ብሩሽ ፈልጋለች, ነገር ግን ሜሪ ጠንካራ ፈልጋለች ምክንያቱም _ ስለቁስል ተጨንቃለች.",ኤሚ,ሜሪ,1
3IV1AEQ4DTRAVP8XK4A7LPH0UT2J86-2,ጄፍሪ _ አዲስ የመኖሪያ ቦታ እንዲኖረው ለኬኔት ቤት ሰራ.,ጄፍሪ,ኬኔት,2
3IV1AEQ4DTRAVP8XK4A7LPH0UT2J86-1,_ ጥሩ አዲስ የመኖሪያ ቦታ እንዲኖረው ጄፍሪ በኬኔት ድጋፍ ቤት ገነባ.,ጄፍሪ,ኬኔት,1
3HRWUH63QU08X8H9H6JWAE0H7AE5NX-1,"ሜጋን  ልጅ ነበራት ካትሪና ግን ኮሌጅ የደረሰ ልጅ ነበራት, ስለዚህ _ እስከ አሁንም ዳይፐር መቀየር ነበረባት.",ሜጋን,ካትሪና,1
3HRWUH63QU08X8H9H6JWAE0H7AE5NX-2,ሜጋን ልጅ ነበራት ካትሪና ግን ኮሌጅ የደረሰ ልጅ ነበራት፣ ስለዚህ _ አሁን ዳይፐር መቀየር አይጠበቅባትም.,ሜጋን,ካትሪና,2
3XD2A6FGFP838XAXCQPZDM3X9DR9SI-2,"ሜጋን አበባዎችን ከካሪ ተቀበለች, ምክንያቱም _ አብረው እንዲወጡ ልጠይቃት ስለፈለገች ነው.",ሜጋን,ካሪ,2
3XD2A6FGFP838XAXCQPZDM3X9DR9SI-1,"ሜጋን አበባዎችን ለካሪ ሰጠች, ምክንያቱም _ አብረው እንዲወጡ ልጠይቃት ስለፈለገች ነው.",ሜጋን,ካሪ,1
35U0MRQMUJ57DNW0OC1MT1ULA7DOVS-2,የቆሻሻ መጣያ ሣጥኑን ባዶ ማድረግ ለአዳም የሚያስፈራ ስራ ሲሆን ሎውረንስ ግን ምንም አይመስለውም. _ሌላ ሰው እንዲሰራው ለማድረግ አይሞክርም.,አዳም,ሎውረንስ,2
35U0MRQMUJ57DNW0OC1MT1ULA7DOVS-1,የቆሻሻ መጣያ ሣጥኑን ባዶ ማድረግ ለአዳም የሚያስፈራ ስራ ሲሆን ሎውረንስ ግን ምንም አይመስለውም. _ሌላ ሰው እንዲሰራው ለማድረግ ሁሌ ይሞክራል.,አዳም,ሎውረንስ,1
3DGDV62G7O7G1WAZF2UQGW20NHGP28-2,"ማቲው ቅዳሜና እሁድ ሕፃን በመጠበቅ ሲያሳልፍ ቤንጃሚን በእረፍት ላይ ነበር, እና _ የእረፍት ጊዜውን ዘና ብሎ ኣልፏል.",ማቲው,ቤንጃሚን,2
3DGDV62G7O7G1WAZF2UQGW20NHGP28-1,"ማቲው ቅዳሜና እሁድ ሕፃን በመጠበቅ ሲያሳልፍ ቤንጃሚን በእረፍት ላይ ነበር, እና _ ህጻኑን በአግባቡ መግቧል.",ማቲው,ቤንጃሚን,1
3ZCC2DXSD720BVV7ZAX42RWH6ZLYYV-2,ኬቨን የማራቶን ሩጫውን ከዴኒስ የበለጠ ቀላል ሆኖ አግኝቶታል. _ ማጨስ ለማቆም በተደጋጋሚ ይሞክራል.,ኬቨን,ዴኒስ,2
3ZCC2DXSD720BVV7ZAX42RWH6ZLYYV-1,ኬቨን የማራቶን ሩጫውን ከዴኒስ የበለጠ ቀላል ሆኖ አግኝቶታል. _ ማጨስ አቁሟል.,ኬቨን,ዴኒስ,1
3SX4X51T82N2FOS9XFMQPC4GIKHOAI-2,"ሎውረንስ ከማይክል ውድ የሆነውን ሥዕል ለመስረቅ አቅዷል, ምክንያቱም _ በመጨረሻ የሚያምር ነገር ነበረው.",ሎውረንስ,ማይክል,2
3SX4X51T82N2FOS9XFMQPC4GIKHOAI-1,"ሎውረንስ ከማይክል ውድ የሆነውን ሥዕል ለመስረቅ አቅዷል, ምክንያቱም _ በመጨረሻ የሚያምር ነገር እንዲኖረው ፈለገ.",ሎውረንስ,ማይክል,1
3EHVO81VN7ZWTJTMXJY7U2ED3YPH1I-2,ጆርዳን ትንሽ ፈረሱን እንዲቆይበት ሜዳ እና ጎተራ ሰጠው. እና ፈረሱ ሲሞቅ _ን ይወድ ነበር.,ጎተራ,ሜዳ,2
3EHVO81VN7ZWTJTMXJY7U2ED3YPH1I-1,ጆርዳን ትንሽ ፈረሱን እንዲቆይበት ሜዳ እና ጎተራ ሰጠው. እና ፈረሱ ሲቀዘቅዝ _ን ይወድ ነበር.,ጎተራ,ሜዳ,1
3J6BHNX0UB6Q9G1J8RZ24178YD1KNU-1,ሀሳቡ የተሰጠው ለስቲቨን እንዲያስብበት ነው እንጂ ለራያን አይደለም ምክንያቱም _ የበለጠ አዲስ ሃሳብ ፈጣሪ ነው.,ስቲቨን,ራያን,1
3J6BHNX0UB6Q9G1J8RZ24178YD1KNU-2,"ሀሳቡ የተሰጠው ለስቲቨን እንዲያስብበት ነው እንጂ ለራያን አይደለም, ምክንያቱም _ አዲስ ሃሳብ ፈጣሪ አይደለም.",ስቲቨን,ራያን,2
38DCH97KHJGG1T8T6YR77G2ZNUIJQY-2,ማይክል የምግብ ትልን እንደ የቤት እንስሳት ምግብ ገዝቷል ነገር ግን ኬኔት አልገዛም ምክንያቱም _ እንደ የቤት እንስሳ ትንሽ ፈረስ ነበረው.,ማይክል,ኬኔት,2
38DCH97KHJGG1T8T6YR77G2ZNUIJQY-1,ማይክል የምግብ ትልን እንደ የቤት እንስሳት ምግብ ገዝቷል ነገር ግን ኬኔት አልገዛም ምክንያቱም _ እንደ የቤት እንስሳ እንሽላሊት ነበረው.,ማይክል,ኬኔት,1
3BA7SXOG1L4RTDRAS9JGNG3R5E6R8P-1,ከአድካሚው ውይይት በኋላ ሞቅ ያለ ንግግር ተደረገ.  _ በጣም ደባሪ ነበር.,ውይይት,ንግግር,1
3BA7SXOG1L4RTDRAS9JGNG3R5E6R8P-2,ከአድካሚው ውይይት በኋላ ሞቅ ያለ ንግግር ተደረገ.  _ በጣም ደስ ይል ነበር.,ውይይት,ንግግር,2
3X2LT8FDHWGH7K9P75HMIHNZ2BB8WJ-1,_ ብዙ ስጦታ ስላገኘ ላውረንስ ከቤንጃሚን የበለጠ አመስጋኝ ነበር.,ላውረንስ,ቤንጃሚን,1
3X2LT8FDHWGH7K9P75HMIHNZ2BB8WJ-2,_ ትንሽ ስጦታ ስላገኘ ላውረንስ ከቤንጃሚን የበለጠ አመስጋኝ ነበር.,ላውረንስ,ቤንጃሚን,2
30IRMPJWDZHWUPU4H04JLNO95XYKRL-2,ሜሪ አንድ ጠቃሚ ፓኬጅ ለሣራ እየላከች ነው. ስለዚህ _ ከፖስታ ቤት ትቀበላለች.,ሜሪ,ሣራ,2
30IRMPJWDZHWUPU4H04JLNO95XYKRL-1,ሜሪ አንድ ጠቃሚ ፓኬጅ ለሣራ እየላከች ነው. ስለዚህ _ በፖስታ ቤት ትልካለች.,ሜሪ,ሣራ,1
37AQKJ12TXM8DNXJFYN6MTCNC09TTA-2,_ ማንበብ ስለሚያስቸግረው ክሬግ በትምህርት ቤቱ ውስጥ ያሉትን ማንበብ የተቸገሩ ተማሪዎችን ለመርዳት ፈቃደኛ ሲሆን ጆኤል ግን ይርቃቸው ነበር.,ክሬግ,ጆኤል,2
37AQKJ12TXM8DNXJFYN6MTCNC09TTA-1,"_ ማንበብ ስለሚወድ, ክሬግ በትምህርት ቤቱ ውስጥ ያሉትን ማንበብ የተቸገሩ ተማሪዎችን ለመርዳት ፈቃደኛ ሲሆን ጆኤል ግን ይርቃቸው ነበር.",ክሬግ,ጆኤል,1
3LOJFQ4BOZTHN4A6JXLZ8WVEK9ZDK5-1,"ሣራ የሜሪ የንግግር ክፍል ወሰደች; የመጨረሻ ፈተናዋን ስታልፍ, _ በአይስ ክሬም አከበረች.",ሣራ,ሜሪ,1
3LOJFQ4BOZTHN4A6JXLZ8WVEK9ZDK5-2,"ሣራ የሜሪን የንግግር ክፍል አስተማረች; የመጨረሻ ፈተናዋን ስታልፍ, _ በአይስ ክሬም አከበረች.",ሣራ,ሜሪ,2
3VMHWJRYHVE5BZO2POJEUSISYL0XFW-1,"ጆሴፍ ውሻቸውን በመጠባበቂያ ክፍል ውስጥ ከሌስሊ በተለየ መልኩ አዘጋጀ, ስለዚህ _ ንፁህ ውሻ ነበረው.",ጆሴፍ,ሌስሊ,1
3VMHWJRYHVE5BZO2POJEUSISYL0XFW-2,"ጆሴፍ ውሻቸውን በመጠባበቂያ ክፍል ውስጥ ከሌስሊ በተለየ መልኩ ለማዘጋጀት ወሰነ, ስለዚህ _ ቆሻሻ ውሻ ነበራት.",ጆሴፍ,ሌስሊ,2
3WKGUBL7SZK0DPAOROK7SUQE70KL4A-2,ሴትየዋ ቀሚሱን ሳጥኗ ውስጥ ለመስቀል ፈለገች ግን _ በጣም ትልቅ ነበር.,ሳጥኗ,ቀሚሱ,2
3WKGUBL7SZK0DPAOROK7SUQE70KL4A-1,ሴትየዋ ቀሚሱን ሳጥኗ ውስጥ ለመስቀል ፈለገች ግን _ በጣም አነስተኛ ነበር.,ሳጥኗ,ቀሚሱ,1
371Q3BEXDJNIEOSAGOJYQA5RQUIZSM-2,"ኢየን እብጠቱን በብሬት እግር ላይ አላየም, ምክንያቱም _ የዓይን ምርመራ ብቻ እየተደረገለት ነው.",ኢየን,ብሬት,2
371Q3BEXDJNIEOSAGOJYQA5RQUIZSM-1,"ኢየን እብጠቱን በብሬት እግር ላይ አላየም, ምክንያቱም _ የዓይን ምርመራ ብቻ እያደረገ ነበር.",ኢየን,ብሬት,1
3G3AJKPCXN6Z7DGUU1LXE0GI4024YC-2,በከረጢቱ ውስጥ የተሰበሰቡት ድንጋዮች ከተሰበሰቡት ሳንቲሞች በክብደት ይበልጣሉ ምክንያቱም _ በቁጥር ትንሽ ናቸው.,ድንጋዮች,ሳንቲሞች,2
3G3AJKPCXN6Z7DGUU1LXE0GI4024YC-1,በከረጢቱ ውስጥ የተሰበሰቡት ድንጋዮች ከተሰበሰቡት ሳንቲሞች በክብደት ይበልጣሉ ምክንያቱም _ በቁጥር ብዙ ናቸው.,ድንጋዮች,ሳንቲሞች,1
3ZC62PVYDH8MBLFNPIP00ZIZ2NGXX1-2,ሳሙኤል የአሉሚኒየም ጣሳዎችን እንደገና ጥቅም ላይ ማዋልን ያውቅ ነበር. ነገር ግን ሎጋን አያውቅም ምክንያቱም _ ተጨማሪ ገንዘብ አስፈልጎት አያውቅም.,ሳሙኤል,ሎጋን,2
3ZC62PVYDH8MBLFNPIP00ZIZ2NGXX1-1,ሳሙኤል የአሉሚኒየም ጣሳዎችን እንደገና ጥቅም ላይ ማዋልን ያውቅ ነበር. ነገር ግን ሎጋን አያውቅም ምክንያቱም ሁሌ _ ተጨማሪ ገንዘብ ያስፈልገዋል.,ሳሙኤል,ሎጋን,1
3VMV5CHJZ8D48IBDVYOZNAXYRK6GTQ-1,ጄሲካ ከተራ ሻምፖ ይልቅ ለፀጉሯ የቅንጦት ሻምፖ ትጠቅማለች. _ ሻምፖ ፀጉሯን ያሳምርላታል.,የቅንጦት,ተራ,1
3VMV5CHJZ8D48IBDVYOZNAXYRK6GTQ-2,ጄሲካ ከተራ ሻምፖ ይልቅ ለፀጉሯ የቅንጦት ሻምፖ ትጠቅማለች. _ ሻምፖ ፀጉሯን ይጎዳል.,የቅንጦት,ተራ,2
3L84EBDQ370A7LH9RGVMKB2VA7WKKO-2,"ራቼል ውሻ ነበራት ነገር ግን የሲንቲያ ውሻ በቅርቡ ለማደጎ ተሰጥቷል,ስለዚህ _ የድሮ የውሻ ማሰሪያውን ሰጠቻት.",ራቼል,ሲንቲያ,2
3L84EBDQ370A7LH9RGVMKB2VA7WKKO-1,"ራቼል ውሻ ነበራት ነገር ግን የሲንቲያ ውሻ በቅርቡ ለማደጎ ተሰጥቷል, ስለዚህ _ የድሮ የውሻ ማሰሪያውን ተጠጣት.",ራቼል,ሲንቲያ,1
3ZTE0JGGCG6Q83P7HTIHV7U4IYFCO7-1,ጆን ከሎሚው መሸፈኛ ወይ መሙያ ይልቅ የቸኮሌቱን መሙያ እመርጣለሁ አለ ምክንያቱም _ ጥሩ ጣዕም ነበረው.,ቸኮሌቱ,ሎሚው,1
3ZTE0JGGCG6Q83P7HTIHV7U4IYFCO7-2,ጆን ከሎሚው መሸፈኛ ወይ መሙያ ይልቅ የቸኮሌቱን መሙያ እመርጣለሁ አለ ምክንያቱም _ መጥፎ ጣዕም ነበረው.,ቸኮሌቱ,ሎሚው,2
3SR6AEG6W5REP05IPATGGR1EG75YH1-1,ቤቲ ሁለት ቋንቋ ተናጋሪ ስትባል ራቼል ደግሞ ብዙ ቋንቋ ተናጋሪ ትባላለች ምክንያቱም _ ሁለት ቋንቋዎችን ብቻ መናገር ትችላለች.,ቤቲ,ራቼል,1
3SR6AEG6W5REP05IPATGGR1EG75YH1-2,ቤቲ ሁለት ቋንቋ ተናጋሪ ስትባል ራቼል ደግሞ ብዙ ቋንቋ ተናጋሪ ትባላለች ምክንያቱም _ ከሁለት በላይ ቋንቋዎችን መናገር ትችላለች.,ቤቲ,ራቼል,2
3WUVMVA7OB1ZK379FQL7DCNCEN9ZAB-2,በእረፍት ጊዜ ባለ 3 ኮከብ ሆቴል ነበር ያረፍነው እንጂ ባለ 5 ኮከብ ሆቴል አይደለም ምክንያቱም _ ሙሉ በሙሉ የተያዘ ነበር.,ባለ 3 ኮከብ ሆቴል,ባለ 5 ኮከብ ሆቴል,2
3WUVMVA7OB1ZK379FQL7DCNCEN9ZAB-1,በእረፍት ጊዜ ባለ 3 ኮከብ ሆቴል ነበር ያረፍነው እንጂ ባለ 5 ኮከብ ሆቴል አይደለም ምክንያቱም _ ሙሉ በሙሉ አልተያዘም ነበር.,ባለ 3 ኮከብ ሆቴል,ባለ 5 ኮከብ ሆቴል,1
363A7XIFV60X5816YR84K4YPG8JVAQ-2,"ሌባው ቦት ጫማ ውስጥ ድምጹን ማጥፋት ሲችል ነገር ግን በነጠላ ጫማ አልቻለም,ምክንያቱም _ ከላቁ ነገሮች የተሠራ ነበር.",ነጠላ ጫማ,ቦት ጫማ,2
363A7XIFV60X5816YR84K4YPG8JVAQ-1,"ሌባው ቦት ጫማ ውስጥ ድምጹን ማጥፋት ሲችል, ነገር ግን በነጠላ ጫማ አልቻለም, ምክንያቱም _ ጥራታቸው ካነሱ ነገሮች የተሠራ ነበር።",ነጠላ ጫማ,ቦት ጫማ,1
